#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
#Sign convention for unidirectional power flow: always '+'. The direction should be clear by the device being a load or a generator.
#Sign convention for bidirectional power flow: '+' = consumption, '-' = production
#Total equals the residual load and is calculated as: total = mono_consumption - mono_production +bidirectional
#All power values are in kW.
;total_cool;total_htg;unixtimestamp
175;0.0;0.06420493828173039;0
176;0.0;2.4247754269678774;0
177;0.0;2.8798694158622657;0
178;0.0;3.0870801317638312;0
179;0.0;3.1165092495352686;0
180;0.0;2.725110342315042;0
181;0.0;2.960721540752795;0
182;0.0;1.9551430538327237;0
183;0.0;1.961096092610336;0
184;0.0;2.9075581480852803;0
185;0.0;2.598911404691628;0
186;0.0;0.9285203133676719;0
187;0.0;0.11197188803350917;0
188;0.0;0.5887027109687164;0
189;0.0;1.0355927878198739;0
190;0.0;1.4255207448583913;0
191;0.0;1.8495506851589865;0
192;0.0;1.1993480977282927;0
193;0.0;2.4654153004260277;0
194;0.0;3.518190953135422;0
195;0.0;3.7923148625217564;0
196;0.0;3.99069821651202;0
197;0.0;4.146870061786234;0
198;0.0;4.2573781996198;0
199;0.0;4.29082021630193;0
200;0.0;2.1483653571148427;0
201;0.0;1.2340098436809748;0
202;0.0;2.8649657272102025;0
203;0.0;2.4799155141450515;0
204;0.0;1.1653873935513994;0
205;0.0;2.2827912651339646;0
206;0.0;3.648385486441959;0
207;0.0;3.9216198076965956;0
208;0.0;4.112677663847152;0
209;0.0;4.237900393597152;0
210;0.0;1.920098750350251;0
211;0.0;0.2456290668456427;0
212;0.0;0.0;0
213;0.0;0.0;0
214;0.0;0.0;0
215;0.0;0.0;0
216;0.0;0.23758454924789807;0
217;0.0;0.4846981255087177;0
218;0.0;1.5371682213868825;0
219;0.0;3.2065763063294903;0
220;0.0;3.603762037712038;0
221;0.0;3.882583241283685;0
222;0.0;4.092948028220539;0
223;0.0;3.767364183648474;0
224;0.0;1.9062078871188077;0
225;0.0;1.6996972256777136;0
226;0.0;2.2208506919845408;0
227;0.0;3.5396138953893845;0
228;0.0;2.852507672528036;0
229;0.0;2.0988304311127917;0
230;0.0;3.0485324559034472;0
231;0.0;2.111784353728886;0
232;0.0;1.5162696491260768;0
233;0.0;1.1433346958053727;0
234;0.0;1.0954784727902604;0
235;0.0;0.9567314603920958;0
236;0.0;1.013490543441905;0
237;0.0;1.5171269783661745;0
238;0.0;1.088240571768019;0
239;0.0;0.645476085859828;0
240;0.0;2.6617504705861355;0
241;0.0;3.959857322617072;0
242;0.0;4.402514638650932;0
243;0.0;4.689257808108774;0
244;0.0;4.8875408307081605;0
245;0.0;4.584249228944063;0
246;0.0;3.4109444706343486;0
247;0.0;2.7228983281691272;0
248;0.0;4.263422770072148;0
249;0.0;2.431699006748386;0
250;0.0;1.9965135730003702;0
251;0.0;1.7566559978700966;0
252;0.0;1.5801328976118458;0
253;0.0;1.4229190985531737;0
254;0.0;1.282917712628954;0
255;0.0;1.2043492350297345;0
256;0.0;1.139824103735913;0
257;0.0;1.0496230012526597;0
258;0.0;0.9542110250838909;0
259;0.0;0.5345646351440618;0
260;0.0;0.3092146558355439;0
261;0.0;0.0;0
262;0.0;0.0;0
263;0.0;0.0;0
264;0.0;0.0;0
265;0.0;0.0;0
266;0.0;2.1823999091972226;0
267;0.0;2.7009872136704756;0
268;0.0;3.0541192746808616;0
269;0.0;3.319636532095237;0
270;0.0;3.4961615315232333;0
271;0.0;3.1467548570206967;0
272;0.0;1.2848706590139845;0
273;0.0;0.9611382958494645;0
274;0.0;1.589458529891714;0
275;0.0;0.9745971495576407;0
276;0.0;0.19030783015187588;0
277;0.0;0.0;0
278;0.0;0.0;0
279;0.0;0.0;0
280;0.0;0.0;0
281;0.0;0.0;0
282;0.0;0.0;0
283;0.0;0.0;0
284;0.0;0.0;0
285;0.0;0.0;0
286;0.0;0.0;0
287;0.0;0.0;0
288;0.0;1.4787812508980773;0
289;0.0;2.353547020709785;0
290;0.0;2.780076257497172;0
291;0.0;3.0905677795800957;0
292;0.0;3.2933191211758484;0
293;0.0;3.405458251391733;0
294;0.0;3.476978255157509;0
295;0.0;2.5599139743560766;0
296;0.0;3.043573602339634;0
297;0.0;0.8172213113472185;0
298;0.0;0.4534160432660961;0
299;0.0;0.7951834334985657;0
300;0.0;1.2600593570858878;0
301;0.0;0.3224106645165584;0
302;0.0;0.09546838585956913;0
303;0.0;0.0;0
304;0.0;0.0;0
305;0.0;0.0;0
306;0.0;0.0;0
307;0.0;0.0;0
308;0.0;0.0;0
309;0.0;0.0;0
310;0.0;0.0;0
311;0.0;0.0;0
312;0.0;0.0;0
313;0.0;0.0;0
314;0.0;0.8137310368206603;0
315;0.0;1.729418657354902;0
316;0.0;2.3682217489714628;0
317;0.0;1.0500785722091566;0
318;0.0;2.9489006631230046;0
319;0.0;3.1444897943430252;0
320;0.0;1.4189390559451402;0
321;0.0;3.0862194870627406;0
322;0.0;3.076369252415702;0
323;0.0;2.7575903879191745;0
324;0.0;2.3586674941372756;0
325;0.0;1.564766030773569;0
326;0.0;1.6084160325213124;0
327;0.0;2.2463663091629376;0
328;0.0;2.8038835114211254;0
329;0.0;0.7408684443970113;0
330;0.0;2.8134104608673547;0
331;0.0;2.360078486199715;0
332;0.0;1.3804899785335276;0
333;0.0;0.9786194351482872;0
334;0.0;0.0;0
335;0.0;0.0;0
336;0.0;0.8948342892685336;0
337;0.0;3.031473951048242;0
338;0.0;3.3975876330211925;0
339;0.0;3.6483430225373383;0
340;0.0;3.8126849086947807;0
341;0.0;3.864704533229221;0
342;0.0;1.7147459671354286;0
343;0.0;2.2394748959969517;0
344;0.0;2.088013025080613;0
345;0.0;3.3855273657683997;0
346;0.0;3.189316001546752;0
347;0.0;2.9398799648039233;0
348;0.0;2.956043933683722;0
349;0.0;2.7794197049296683;0
350;0.0;2.03240779501496;0
351;0.0;1.5486863065033591;0
352;0.0;0.19229215926357227;0
353;0.0;0.09354355191449361;0
354;0.0;0.0;0
355;0.0;0.0;0
356;0.0;0.0;0
357;0.0;0.0;0
358;0.0;0.0;0
359;0.0;0.0;0
360;0.0;0.32620612890171036;0
361;0.0;1.8093277603244522;0
362;0.0;2.3281953378208504;0
363;0.0;2.679227887349446;0
364;0.0;2.942350163883666;0
365;0.0;3.072581311394132;0
366;0.0;1.3438366262089452;0
367;0.0;0.6398125547079118;0
368;0.0;0.0;0
369;0.0;0.0;0
370;0.0;1.251740911082657;0
371;0.0;1.6826407711342868;0
372;0.0;0.6020184449301026;0
373;0.0;1.2828836612638421;0
374;0.0;1.627707169987297;0
375;0.0;2.0755423883978876;0
376;0.0;0.8364291125321413;0
377;0.0;0.05164588273629965;0
378;0.0;0.0;0
379;0.0;0.0;0
380;0.0;0.0;0
381;0.0;0.0;0
382;0.0;0.9728853791203363;0
383;0.0;2.3517421407343093;0
384;0.0;2.7900928291805407;0
385;0.0;3.098882355115255;0
386;0.0;3.264848431239185;0
387;0.0;3.3410236283365364;0
388;0.0;3.3988792386420337;0
389;0.0;3.424855347514775;0
390;0.0;3.4104575532004637;0
391;0.0;2.067678468374151;0
392;0.0;0.8846146923723682;0
393;0.0;1.8872798901357473;0
394;0.0;2.638034326621399;0
395;0.0;2.6552853661354545;0
396;0.0;2.5913657947466637;0
397;0.0;2.2364422071955117;0
398;0.0;1.4075161043616495;0
399;0.0;1.9004955968676462;0
400;0.0;0.6979045029401039;0
401;0.0;0.0;0
402;0.0;0.8814943532950119;0
403;0.0;2.2714324030251984;0
404;0.0;0.6466266939701286;0
405;0.0;0.6576456943054655;0
406;0.0;0.383039711782057;0
407;0.0;0.090752206669772;0
408;0.0;0.4840970510179058;0
409;0.0;0.6996639601814953;0
410;0.0;2.208890625968875;0
411;0.0;3.4438620057231106;0
412;0.0;3.799395065378861;0
413;0.0;4.084590288367297;0
414;0.0;4.306547473735341;0
415;0.0;2.337823158189118;0
416;0.0;1.9899166864712552;0
417;0.0;0.4184921141444103;0
418;0.0;1.897658166242628;0
419;0.0;2.404343026872237;0
420;0.0;2.2792526256419277;0
421;0.0;1.4300658345335289;0
422;0.0;1.0566373635004513;0
423;0.0;2.060806534720549;0
424;0.0;2.0821345392947315;0
425;0.0;1.4926861044122162;0
426;0.0;1.4467091110161934;0
427;0.0;1.3439642574368516;0
428;0.0;1.583132856536059;0
429;0.0;1.7074270782207237;0
430;0.0;1.8366992963536897;0
431;0.0;3.5967130150001694;0
432;0.0;4.650363932763878;0
433;0.0;5.022725732171375;0
434;0.0;5.295460103216215;0
435;0.0;5.394506706772145;0
436;0.0;5.513219789811206;0
437;0.0;5.562224552197715;0
438;0.0;5.587249196181666;0
439;0.0;4.126295622560859;0
440;0.0;2.984389874979192;0
441;0.0;2.7176508795380503;0
442;0.0;3.1982634115304265;0
443;0.0;2.5928236102535682;0
444;0.0;1.5871730186445794;0
445;0.0;1.1680898467816363;0
446;0.0;1.0929091034064162;0
447;0.0;1.0899506119462479;0
448;0.0;0.0;0
449;0.0;0.0;0
450;0.0;0.0;0
451;0.0;0.0;0
452;0.0;1.192490782529601;0
453;0.0;1.5394313575279117;0
454;0.0;1.8764192923282335;0
455;0.0;2.0098007766198696;0
456;0.0;2.060684109341464;0
457;0.0;2.1405092626514275;0
458;0.0;3.687376409066187;0
459;0.0;4.680912786760331;0
460;0.0;5.033589582712099;0
461;0.0;5.316255181288442;0
462;0.0;5.488416404922716;0
463;0.0;5.344733250459838;0
464;0.0;5.617817242163236;0
465;0.0;3.093279882707039;0
466;0.0;2.0262366964990575;0
467;0.0;1.9639179184782587;0
468;0.0;1.475905687096773;0
469;0.0;0.9533170188966505;0
470;0.0;1.18103665719241;0
471;0.0;1.4643701420733983;0
472;0.0;1.3424166382713436;0
473;0.0;0.0;0
474;0.0;0.0;0
475;0.0;0.0003645988195225639;0
476;0.0;1.224343247587308;0
477;0.0;1.5554581241500687;0
478;0.0;1.6927364307756954;0
479;0.0;1.9476217876714854;0
480;0.0;3.1210104337004756;0
481;0.0;4.722582495129253;0
482;0.0;5.094180943623431;0
483;0.0;5.321685763868804;0
484;0.0;5.471177314619029;0
485;0.0;5.573708954428268;0
486;0.0;3.567165372336038;0
487;0.0;4.012145007984667;0
488;0.0;5.300217384349282;0
489;0.0;4.368536313379601;0
490;0.0;3.898594814021772;0
491;0.0;3.094741569658931;0
492;0.0;2.481590638175558;0
493;0.0;2.1178094170085036;0
494;0.0;1.985862472953162;0
495;0.0;1.8387500094505969;0
496;0.0;2.7635266483566214;0
497;0.0;3.4135956342879203;0
498;0.0;3.9259347369722195;0
499;0.0;2.494249812213087;0
500;0.0;2.325427164618578;0
501;0.0;2.03168474581827;0
502;0.0;1.7272243224476989;0
503;0.0;3.7697172990646384;0
504;0.0;4.918224991920575;0
505;0.0;5.305802315517355;0
506;0.0;5.59762598830238;0
507;0.0;5.837273691690016;0
508;0.0;5.994538729423145;0
509;0.0;6.140780153510858;0
510;0.0;6.22152274904048;0
511;0.0;4.215157891724529;0
512;0.0;3.4374954275567897;0
513;0.0;2.2393107154346414;0
514;0.0;3.1310175701286256;0
515;0.0;2.2541483981216865;0
516;0.0;1.6861520898168143;0
517;0.0;1.1960687134922867;0
518;0.0;1.1999686555943958;0
519;0.0;1.3680202419525787;0
520;0.0;1.6678374179521662;0
521;0.0;1.4051791894035472;0
522;0.0;2.209678874671457;0
523;0.0;4.222029901470624;0
524;0.0;3.99995488785999;0
525;0.0;2.7299125131301474;0
526;0.0;2.654141525389543;0
527;0.0;2.671221976418519;0
528;0.0;4.547825979821935;0
529;0.0;5.32693388954288;0
530;0.0;4.098734198378704;0
531;0.0;3.4872239607601165;0
532;0.0;3.4713630857091107;0
533;0.0;3.4443536761136806;0
534;0.0;3.3473909264186905;0
535;0.0;3.3764711422916407;0
536;0.0;2.8603519440591487;0
537;0.0;1.9448786466169363;0
538;0.0;2.2583004307047054;0
539;0.0;2.674117284736985;0
540;0.0;2.227578481722378;0
541;0.0;1.9693718171228962;0
542;0.0;2.0386427362254835;0
543;0.0;1.7164755728005576;0
544;0.0;1.324115764782095;0
545;0.0;0.5576631024801385;0
546;0.0;0.061987536360850914;0
547;0.0;1.0694234862530598;0
548;0.0;1.7473817072501012;0
549;0.0;2.0872627496943776;0
550;0.0;2.1930482432031226;0
551;0.0;2.4215131303330693;0
552;0.0;2.5138353042696604;0
553;0.0;3.649818319500663;0
554;0.0;5.000258177746881;0
555;0.0;5.29248167133209;0
556;0.0;5.467983978342232;0
557;0.0;5.570333823938899;0
558;0.0;4.377692367066682;0
559;0.0;2.225530856356985;0
560;0.0;1.0932896971562267;0
561;0.0;3.3159916010453387;0
562;0.0;3.7635884254689236;0
563;0.0;3.3630375584168246;0
564;0.0;2.6281875134800528;0
565;0.0;2.5011136422141482;0
566;0.0;2.8794067596613164;0
567;0.0;3.134168222589024;0
568;0.0;3.5530672111459953;0
569;0.0;0.559441376080225;0
570;0.0;0.0;0
571;0.0;0.0;0
572;0.0;0.0;0
573;0.0;0.1917018544076905;0
574;0.0;0.0;0
575;0.0;0.42665948920699476;0
576;0.0;3.3252260408898118;0
577;0.0;4.373537517169934;0
578;0.0;4.870315434238449;0
579;0.0;5.141427650509245;0
580;0.0;5.281061896920975;0
581;0.0;5.39952187449156;0
582;0.0;5.4879494282156065;0
583;0.0;2.725419719879223;0
584;0.0;2.8217488756843663;0
585;0.0;2.273302916989122;0
586;0.0;3.985244786765527;0
587;0.0;3.8416275980406773;0
588;0.0;3.8088926048809673;0
589;0.0;4.217535647452292;0
590;0.0;4.206515939743868;0
591;0.0;4.3263709433179836;0
592;0.0;3.8002505496165973;0
593;0.0;2.5523519091259237;0
594;0.0;2.2769426147652334;0
595;0.0;2.151340086179175;0
596;0.0;0.7024114487507838;0
597;0.0;0.1080373318668664;0
598;0.0;0.0;0
599;0.0;1.042370686957852;0
600;0.0;1.1967302629779129;0
601;0.0;3.028958771931508;0
602;0.0;3.827588391757548;0
603;0.0;4.097167443769844;0
604;0.0;4.3259544212463705;0
605;0.0;4.426912026805638;0
606;0.0;3.7041435128102345;0
607;0.0;2.082635919892192;0
608;0.0;1.2259089954628928;0
609;0.0;0.8663295616908995;0
610;0.0;0.9127679999263039;0
611;0.0;0.46638433400036994;0
612;0.0;0.028880342633355777;0
613;0.0;0.2046934227851167;0
614;0.0;0.0;0
615;0.0;0.06839525278146513;0
616;0.0;0.10036487530287434;0
617;0.0;0.0;0
618;0.0;0.0;0
619;0.0;0.0;0
620;0.0;0.0;0
621;0.0;0.0;0
622;0.0;0.0;0
623;0.0;0.0;0
624;0.0;0.0;0
625;0.0;1.700164697043165;0
626;0.0;2.650605229517324;0
627;0.0;3.032316276694764;0
628;0.0;3.3004360454521664;0
629;0.0;3.4508831012834595;0
630;0.0;2.338862868764003;0
631;0.0;1.1172389244223695;0
632;0.0;2.8711220953034835;0
633;0.0;2.185745136558332;0
634;0.0;1.1102743073205947;0
635;0.0;1.5781791278730422;0
636;0.0;1.4826012039014764;0
637;0.0;0.48633004689072323;0
638;0.0;0.5120354168993909;0
639;0.0;0.49059257843514836;0
640;0.0;0.3426501681665544;0
641;0.0;0.0;0
642;0.0;0.0;0
643;0.0;0.0;0
644;0.0;0.0;0
645;0.0;0.0;0
646;0.0;0.0;0
647;0.0;0.0;0
648;0.0;0.0;0
649;0.0;0.0;0
650;0.0;0.8930226212526581;0
651;0.0;1.9194813073335695;0
652;0.0;2.6409710607852337;0
653;0.0;3.1472764655230203;0
654;0.0;3.5162076603321752;0
655;0.0;2.0999244822326295;0
656;0.0;1.3141761675992483;0
657;0.0;1.4448584257760677;0
658;0.0;1.6745888600184131;0
659;0.0;1.1982179663391987;0
660;0.0;1.0307397095918618;0
661;0.0;1.5357921033815323;0
662;0.0;1.8324995363512304;0
663;0.0;2.027253919672671;0
664;0.0;1.5445692013061028;0
665;0.0;0.8076807128668144;0
666;0.0;0.703714504072292;0
667;0.0;0.0;0
668;0.0;0.0;0
669;0.0;0.4009433606500395;0
670;0.0;0.5650106227365369;0
671;0.0;1.309480384728698;0
672;0.0;0.8642404729038105;0
673;0.0;1.826399724236775;0
674;0.0;3.453301865434485;0
675;0.0;3.841191157217958;0
676;0.0;4.077018193759694;0
677;0.0;3.804350451366919;0
678;0.0;2.0630357539516684;0
679;0.0;2.6622510357837985;0
680;0.0;1.5456821866919763;0
681;0.0;1.2112079813355277;0
682;0.0;2.3665399758808054;0
683;0.0;2.045888999300799;0
684;0.0;1.7471892955545345;0
685;0.0;1.8217470002737328;0
686;0.0;1.7151454002465545;0
687;0.0;1.9936208753809048;0
688;0.0;1.4172658162853324;0
689;0.0;0.7275484913476141;0
690;0.0;1.080776578417307;0
691;0.0;0.8059471103805396;0
692;0.0;0.9356339373416772;0
693;0.0;1.3262217208494491;0
694;0.0;0.7753704974943851;0
695;0.0;3.669722311716804;0
696;0.0;4.193623996516348;0
697;0.0;4.494630182023568;0
698;0.0;4.69255324954614;0
699;0.0;4.886247908550384;0
700;0.0;5.003668286422724;0
701;0.0;5.065441415655279;0
702;0.0;4.7135733887385625;0
703;0.0;4.2294174165523515;0
704;0.0;4.620150496836996;0
705;0.0;3.921965606910918;0
706;0.0;2.9536671159000374;0
707;0.0;2.2632660288710063;0
708;0.0;1.9225547330017958;0
709;0.0;1.759646772170965;0
710;0.0;1.9738753555264257;0
711;0.0;2.4404644294961226;0
712;0.0;2.9955606344810133;0
713;0.0;1.5835094519547326;0
714;0.0;0.0;0
715;0.0;0.6539930230124235;0
716;0.0;0.6025428247245778;0
717;0.0;0.0;0
718;0.0;0.30055656517071155;0
719;0.0;0.5630832033379807;0
720;0.0;1.592498691896048;0
721;0.0;3.25621010023694;0
722;0.0;3.6240637422810815;0
723;0.0;3.9088500225530036;0
724;0.0;4.139338294664061;0
725;0.0;4.243585306738279;0
726;0.0;4.481929700212938;0
727;0.0;2.7495975709929774;0
728;0.0;1.7623490648770745;0
729;0.0;1.2001745412688585;0
730;0.0;1.8790989924864352;0
731;0.0;1.201842293720986;0
732;0.0;0.6142556112249331;0
733;0.0;0.15549353970792132;0
734;0.0;0.0;0
735;0.0;0.0;0
736;0.0;0.09033509781417742;0
737;0.0;0.0;0
738;0.0;0.0;0
739;0.0;0.0;0
740;0.0;0.0;0
741;0.0;0.0;0
742;0.0;0.0;0
743;0.0;0.0;0
744;0.0;0.4063958012190922;0
745;0.0;1.4087549643186597;0
746;0.0;3.505525548133595;0
747;0.0;3.961334403274686;0
748;0.0;4.2334443758840825;0
749;0.0;4.406265443214485;0
750;0.0;3.3164741236784643;0
751;0.0;1.554003585789677;0
752;0.0;1.6498049950017721;0
753;0.0;1.7323680434103954;0
754;0.0;2.866528385988655;0
755;0.0;3.0520343202822957;0
756;0.0;3.076331891976257;0
757;0.0;3.079612217996869;0
758;0.0;3.0711922559483646;0
759;0.0;3.397654836022079;0
760;0.0;3.645256237132262;0
761;0.0;3.865480272098698;0
762;0.0;2.4332584836092526;0
763;0.0;1.5259655847907532;0
764;0.0;1.3430690507553043;0
765;0.0;1.2003485710926054;0
766;0.0;1.0763148324922112;0
767;0.0;1.016156644138415;0
768;0.0;2.755617412331297;0
769;0.0;3.5078874501523747;0
770;0.0;3.811477648790611;0
771;0.0;4.005380022635293;0
772;0.0;4.168869037510731;0
773;0.0;4.283697706735423;0
774;0.0;4.456805397479318;0
775;0.0;3.425723416277621;0
776;0.0;1.2250931738465682;0
777;0.0;1.7873349545899206;0
778;0.0;3.3105570077903277;0
779;0.0;3.6700400787839786;0
780;0.0;3.7757945824643464;0
781;0.0;3.834696704459571;0
782;0.0;3.849957272128381;0
783;0.0;3.878418475514783;0
784;0.0;3.659744752965487;0
785;0.0;3.6725970786895865;0
786;0.0;4.116831579608788;0
787;0.0;4.102269545531842;0
788;0.0;4.131242369054529;0
789;0.0;4.100566601696787;0
790;0.0;4.140718676667757;0
791;0.0;4.2346783482106884;0
792;0.0;4.3028770667849265;0
793;0.0;4.4229619143030785;0
794;0.0;4.4668428122464;0
795;0.0;4.49476988127153;0
796;0.0;4.512721789130737;0
797;0.0;4.540854191648359;0
798;0.0;4.564789596889342;0
799;0.0;3.35543390789211;0
800;0.0;4.3568782502994345;0
801;0.0;4.250021703989778;0
802;0.0;2.1818086662429304;0
803;0.0;3.235696456308039;0
804;0.0;3.8369685145317316;0
805;0.0;3.9355368660636003;0
806;0.0;3.500903983934158;0
807;0.0;2.9844065629016607;0
808;0.0;2.286067338477047;0
809;0.0;1.0846530172669788;0
810;0.0;1.1282784806797346;0
811;0.0;1.181471024518329;0
812;0.0;1.0119346356761159;0
813;0.0;0.0;0
814;0.0;0.0;0
815;0.0;0.46835177538902734;0
816;0.0;0.8072586622686081;0
817;0.0;3.234210764466419;0
818;0.0;3.7142890896521195;0
819;0.0;4.063338036885863;0
820;0.0;4.2966404187170575;0
821;0.0;4.459407157660348;0
822;0.0;4.579353343574157;0
823;0.0;2.52234442253115;0
824;0.0;3.845249204446946;0
825;0.0;3.2900566164472176;0
826;0.0;1.3714314288678666;0
827;0.0;1.2582905943250466;0
828;0.0;0.7569105535574994;0
829;0.0;0.0;0
830;0.0;0.0;0
831;0.0;0.0;0
832;0.0;0.6228821439156441;0
833;0.0;0.7451403683137969;0
834;0.0;1.8073330582577798;0
835;0.0;0.7080875127890486;0
836;0.0;0.7458809937585078;0
837;0.0;0.46644280927350057;0
838;0.0;0.0;0
839;0.0;0.0;0
840;0.0;0.5582005594412986;0
841;0.0;0.8069321343164656;0
842;0.0;1.3803133830449823;0
843;0.0;3.471812011355938;0
844;0.0;3.85649356717817;0
845;0.0;4.121349097516028;0
846;0.0;4.277082065936384;0
847;0.0;2.810054230732672;0
848;0.0;1.5963565300172262;0
849;0.0;3.04872078237235;0
850;0.0;3.117856778532319;0
